V,309,175.0,18
C,309,174.0,17
V,291,173.0,17
C,291,169.0,13
V,290,168.0,13
C,290,166.0,11
V,308,165.0,11
C,308,161.0,7
V,326,159.5,7
C,326,157.5,6
V,344,155.5,6
C,344,147.5,2
P,345,145.5,2
P,346,144.0,2
P,328,143.0,2
P,310,142.0,2
P,292,141.0,2
P,274,140.0,2
P,275,139.0,2
P,293,138.0,2
P,311,137.0,2
P,312,136.0,2
V,330,135.0,2
C,330,134.0,1
V,348,133.0,1
P,330,131.0,0
P,312,130.0,0
P,313,129.0,0
P,312,249.0,50
P,330,248.0,50
P,348,247.0,50
C,348,246.0,49
V,347,245.0,49
C,347,240.0,44
V,329,239.0,44
C,329,235.0,40
P,330,234.0,40
P,348,233.0,40
V,349,232.0,40
C,349,231.0,39
V,331,230.0,39
C,331,229.0,38
P,330,228.0,38
P,312,227.0,38
P,313,226.0,38
P,295,225.0,38
P,277,224.0,38
P,259,223.0,38
P,241,222.0,38
P,223,221.0,38
V,224,220.0,38
C,224,219.0,37
V,225,218.0,37
C,225,217.0,36
V,226,216.0,36
C,226,213.0,33
V,227,212.0,33
C,227,210.0,31
V,228,209.0,31
C,228,204.0,26
V,229,203.0,26
C,229,199.0,22
V,247,198.0,22
C,247,194.0,18
V,265,193.0,18
C,265,191.0,16
V,283,190.0,16
C,283,189.0,15
V,301,188.0,15
C,301,184.0,11
V,319,183.0,11
C,319,181.0,9
V,337,180.0,9
C,337,179.0,8
V,355,178.0,8
C,355,176.0,6
V,354,175.0,6
C,354,173.0,4
V,353,172.0,4
C,353,170.0,2
V,352,169.0,2
C,352,167.0,0
V,351,166.0,0
P,352,165.0,0
P,353,164.0,0
P,354,163.0,0
P,355,162.0,0
P,337,161.0,0
P,319,160.0,0
P,301,159.0,0
P,283,158.0,0
P,265,157.0,0
P,247,156.0,0
P,229,155.0,0
P,228,154.0,0
P,227,153.0,0
P,226,152.0,0
P,225,151.0,0
P,224,150.0,0
P,223,149.0,0
P,241,148.0,0
P,259,147.0,0
P,277,146.0,0
P,295,145.0,0
P,313,144.0,0
P,295,249.0,50
P,277,248.0,50
P,259,247.0,50
P,241,246.0,50
P,223,245.0,50
P,224,244.0,50
P,225,243.0,50
P,226,242.0,50
P,227,241.0,50
P,228,240.0,50
P,229,239.0,50
P,247,238.0,50
P,265,237.0,50
P,283,236.0,50
P,301,235.0,50
P,319,234.0,50
P,337,233.0,50
P,355,232.0,50
P,354,231.0,50
P,353,230.0,50
P,352,229.0,50
P,351,228.0,50
C,351,226.0,48
V,350,225.0,48
C,350,222.0,45
V,332,221.0,45
C,332,218.0,42
V,314,217.0,42
C,314,212.0,37
V,296,211.0,37
C,296,210.0,36
V,278,209.0,36
C,278,205.0,32
V,260,204.0,32
C,260,199.0,27
V,242,198.0,27
C,242,197.0,26
V,243,196.0,26
C,243,193.0,23
V,244,192.0,23
C,244,189.0,20
V,245,188.0,20
C,245,183.0,15
V,246,182.0,15
C,246,178.0,11
V,264,177.0,11
C,264,173.0,7
V,282,171.0,7
C,282,168.0,6
V,300,165.0,6
C,300,162.0,5
V,318,159.0,5
C,318,153.0,3
V,336,151.0,3
P,354,147.0,0
P,353,146.0,0
P,352,145.0,0
P,351,144.0,0
P,350,143.0,0
P,332,142.0,0
P,314,141.0,0
P,296,140.0,0
P,278,139.0,0
P,260,138.0,0
P,242,137.0,0
P,224,136.0,0
P,223,135.0,0
P,241,134.0,0
P,259,133.0,0
P,277,132.0,0
P,295,131.0,0
P,313,130.0,0
P,295,249.0,50
P,277,248.0,50
P,259,247.0,50
P,241,246.0,50
P,223,245.0,50
P,224,244.0,50
P,225,243.0,50
P,243,242.0,50
P,244,241.0,50
P,245,240.0,50
P,246,239.0,50
P,264,238.0,50
P,265,237.0,50
P,283,236.0,50
P,301,235.0,50
P,319,234.0,50
P,337,233.0,50
P,336,232.0,50
C,336,231.0,49
V,335,230.0,49
C,335,229.0,48
V,334,228.0,48
C,334,224.0,44
V,333,223.0,44
C,333,218.0,39
V,315,216.0,39
C,315,201.0,34
V,297,198.0,34
C,297,189.0,31
V,279,186.0,31
C,279,180.0,29
V,261,178.0,29
C,261,175.0,26
V,262,174.0,26
C,262,173.0,25
V,263,172.0,25
C,263,169.0,22
V,281,167.0,22
C,281,164.0,21
V,299,161.0,21
C,299,152.0,18
V,317,149.0,18
C,317,146.0,17
V,316,143.0,17
C,316,128.0,12
V,298,125.0,12
C,298,116.0,9
V,280,113.0,9
C,280,98.0,4
P,262,96.0,4
P,263,95.0,4
P,264,94.0,4
P,265,93.0,4
P,247,92.0,4
P,229,91.0,4
V,211,90.0,4
C,211,89.0,3
V,193,88.0,3
P,211,84.0,0
P,229,83.0,0
P,228,82.0,0
P,227,81.0,0
P,226,80.0,0
P,225,79.0,0
P,224,78.0,0
P,223,77.0,0
P,241,76.0,0
P,259,75.0,0
P,277,74.0,0
P,295,73.0,0
P,313,72.0,0
P,295,249.0,50
P,277,248.0,50
P,259,247.0,50
P,241,246.0,50
P,223,245.0,50
P,224,244.0,50
P,225,243.0,50
P,226,242.0,50
P,227,241.0,50
P,228,240.0,50
P,229,239.0,50
P,211,238.0,50
P,193,237.0,50
C,193,235.0,48
V,175,234.0,48
C,175,230.0,44
V,174,229.0,44
C,174,227.0,42
V,173,226.0,42
C,173,223.0,39
V,172,222.0,39
C,172,217.0,34
V,171,216.0,34
C,171,213.0,31
V,170,212.0,31
C,170,210.0,29
V,188,209.0,29
C,188,207.0,27
V,206,206.0,27
C,206,202.0,23
V,207,201.0,23
C,207,196.0,18
V,208,195.0,18
C,208,190.0,13
V,209,189.0,13
C,209,186.0,10
V,210,185.0,10
C,210,180.0,5
V,192,179.0,5
C,192,178.0,4
V,191,177.0,4
P,209,172.0,0
P,208,171.0,0
P,207,170.0,0
P,206,169.0,0
P,205,168.0,0
P,223,167.0,0
P,241,166.0,0
P,259,165.0,0
P,277,164.0,0
P,295,163.0,0
P,313,162.0,0
P,295,249.0,50
P,277,248.0,50
P,259,247.0,50
P,241,246.0,50
P,223,245.0,50
P,224,244.0,50
P,225,243.0,50
P,207,242.0,50
P,208,241.0,50
P,209,240.0,50
P,191,239.0,50
C,191,238.0,49
V,190,237.0,49
C,190,232.0,44
V,189,231.0,44
C,189,227.0,40
P,188,226.0,40
P,206,225.0,40
P,205,224.0,40
P,187,223.0,40
V,169,222.0,40
C,169,218.0,36
V,151,217.0,36
C,151,212.0,31
V,133,211.0,31
C,133,208.0,28
V,134,207.0,28
C,134,205.0,26
V,135,204.0,26
C,135,201.0,23
V,136,200.0,23
C,136,199.0,22
V,137,198.0,22
C,137,195.0,19
V,138,194.0,19
C,138,193.0,18
V,139,192.0,18
C,139,187.0,13
V,121,186.0,13
C,121,182.0,9
V,103,181.0,9
C,103,178.0,6
V,85,177.0,6
C,85,172.0,1
V,84,171.0,1
P,85,169.0,0
P,84,249.0,50
C,84,246.0,47
V,83,245.0,47
C,83,241.0,43
V,82,240.0,43
C,82,237.0,40
V,64,236.0,40
C,64,235.0,39
V,46,234.0,39
C,46,232.0,37
V,47,231.0,37
C,47,226.0,32
V,48,225.0,32
C,48,222.0,29
V,66,221.0,29
C,66,219.0,27
V,65,218.0,27
C,65,216.0,25
P,83,215.0,25
P,82,214.0,25
V,100,213.0,25
C,100,212.0,24
V,118,211.0,24
C,118,206.0,19
V,117,205.0,19
C,117,201.0,15
V,99,200.0,15
C,99,195.0,10
P,100,194.0,10
P,118,193.0,10
V,119,192.0,10
C,119,190.0,8
V,120,189.0,8
C,120,184.0,3
V,102,183.0,3
C,102,182.0,2
V,101,181.0,2
P,102,178.0,0
P,103,177.0,0
P,85,176.0,0
P,103,249.0,50
P,102,248.0,50
P,101,247.0,50
C,101,245.0,48
P,102,244.0,48
P,103,243.0,48
V,104,242.0,48
C,104,239.0,45
V,105,238.0,45
C,105,237.0,44
V,106,236.0,44
C,106,235.0,43
V,107,234.0,43
C,107,230.0,39
V,125,229.0,39
C,125,226.0,36
V,143,225.0,36
C,143,221.0,32
V,142,220.0,32
C,142,218.0,30
V,141,217.0,30
C,141,215.0,28
V,123,214.0,28
C,123,209.0,23
V,124,208.0,23
C,124,206.0,21
P,106,205.0,21
P,105,204.0,21
P,104,203.0,21
V,122,202.0,21
C,122,198.0,17
V,140,197.0,17
C,140,193.0,13
V,158,192.0,13
C,158,188.0,9
V,176,187.0,9
C,176,182.0,4
V,194,181.0,4
C,194,180.0,3
V,212,179.0,3
C,212,178.0,2
V,230,177.0,2
C,230,175.0,0
V,248,174.0,0
P,230,173.0,0
P,212,172.0,0
P,194,171.0,0
P,176,170.0,0
P,158,169.0,0
P,140,168.0,0
P,122,167.0,0
P,121,166.0,0
P,103,165.0,0
P,85,164.0,0
P,103,249.0,50
P,121,248.0,50
P,122,247.0,50
P,140,246.0,50
P,158,245.0,50
P,176,244.0,50
P,194,243.0,50
P,212,242.0,50
P,230,241.0,50
P,248,240.0,50
C,248,235.0,45
V,266,234.0,45
C,266,230.0,41
V,284,229.0,41
C,284,225.0,37
V,302,224.0,37
C,302,219.0,32
V,320,218.0,32
C,320,215.0,29
V,321,214.0,29
C,321,211.0,26
V,322,210.0,26
C,322,207.0,23
V,323,206.0,23
C,323,205.0,22
V,305,204.0,22
C,305,202.0,20
V,287,201.0,20
C,287,196.0,15
V,269,195.0,15
C,269,192.0,12
V,251,191.0,12
C,251,188.0,9
V,233,187.0,9
C,233,183.0,5
V,215,182.0,5
C,215,178.0,1
V,197,177.0,1
P,215,175.0,0
P,233,174.0,0
P,251,173.0,0
P,269,172.0,0
P,287,171.0,0
P,305,170.0,0
P,323,169.0,0
P,322,168.0,0
P,321,167.0,0
P,320,166.0,0
P,302,165.0,0
P,284,164.0,0
P,266,163.0,0
P,248,162.0,0
P,230,161.0,0
P,212,160.0,0
P,194,159.0,0
P,176,158.0,0
P,158,157.0,0
P,140,156.0,0
P,122,155.0,0
P,121,154.0,0
P,103,153.0,0
P,85,152.0,0
P,103,249.0,50
P,121,248.0,50
P,122,247.0,50
P,140,246.0,50
P,158,245.0,50
P,176,244.0,50
P,194,243.0,50
P,212,242.0,50
P,230,241.0,50
P,248,240.0,50
P,266,239.0,50
P,284,238.0,50
P,302,237.0,50
P,320,236.0,50
P,321,235.0,50
P,322,234.0,50
P,323,233.0,50
P,305,232.0,50
P,287,231.0,50
P,269,230.0,50
P,251,229.0,50
P,233,228.0,50
P,215,227.0,50
P,197,226.0,50
C,197,224.0,48
V,179,223.0,48
C,179,222.0,47
V,161,221.0,47
C,161,219.0,45
V,160,218.0,45
C,160,214.0,41
V,159,213.0,41
C,159,210.0,38
V,177,209.0,38
C,177,208.0,37
V,195,207.0,37
C,195,204.0,34
V,213,203.0,34
C,213,201.0,32
V,231,200.0,32
C,231,195.0,27
V,249,194.0,27
C,249,191.0,24
V,267,190.0,24
C,267,186.0,20
V,285,185.0,20
C,285,183.0,18
V,303,182.0,18
C,303,177.0,13
V,304,176.0,13
C,304,174.0,11
V,286,173.0,11
C,286,171.0,9
V,268,170.0,9
C,268,169.0,8
V,250,168.0,8
C,250,164.0,4
V,232,163.0,4
C,232,161.0,2
V,214,160.0,2
C,214,159.0,1
V,196,158.0,1
C,196,157.0,0
V,178,156.0,0
P,179,155.0,0
P,161,154.0,0
P,179,249.0,50
P,178,248.0,50
C,178,244.0,46
P,177,243.0,46
P,176,242.0,46
P,158,241.0,46
P,140,240.0,46
P,122,239.0,46
P,121,238.0,46
P,139,237.0,46
P,138,236.0,46
P,137,235.0,46
P,136,234.0,46
V,154,233.0,46
C,154,230.0,43
V,153,229.0,43
C,153,226.0,40
V,152,225.0,40
C,152,220.0,35
P,151,219.0,35
P,133,218.0,35
V,132,217.0,35
C,132,212.0,30
V,131,211.0,30
C,131,209.0,28
V,130,208.0,28
C,130,206.0,26
V,129,205.0,26
C,129,201.0,22
V,128,200.0,22
C,128,199.0,21
V,127,198.0,21
C,127,194.0,17
V,126,193.0,17
C,126,189.0,13
V,108,188.0,13
C,108,185.0,10
V,90,184.0,10
C,90,179.0,5
V,72,178.0,5
C,72,176.0,3
V,54,175.0,3
C,54,174.0,2
V,36,173.0,2
P,54,170.0,0
P,72,169.0,0
P,90,168.0,0
P,108,167.0,0
P,126,166.0,0
P,127,165.0,0
P,128,164.0,0
P,129,163.0,0
P,130,162.0,0
P,131,161.0,0
P,132,160.0,0
P,133,159.0,0
P,134,158.0,0
P,135,157.0,0
P,136,156.0,0
P,137,155.0,0
P,138,154.0,0
P,139,153.0,0
P,121,152.0,0
P,103,151.0,0
P,85,150.0,0
P,84,249.0,50
P,83,248.0,50
P,82,247.0,50
P,100,246.0,50
P,118,245.0,50
P,136,244.0,50
P,135,243.0,50
P,134,242.0,50
P,133,241.0,50
P,132,240.0,50
P,131,239.0,50
P,130,238.0,50
P,129,237.0,50
P,128,236.0,50
P,127,235.0,50
P,126,234.0,50
P,108,233.0,50
P,90,232.0,50
P,72,231.0,50
P,54,230.0,50
P,36,229.0,50
C,36,226.0,47
V,18,225.0,47
C,18,224.0,46
V,0,223.0,46
C,0,218.0,41
V,1,216.5,41
C,1,206.5,36
V,2,204.5,36
C,2,200.5,34
V,3,198.5,34
C,3,194.5,32
V,4,193.0,32
C,4,189.0,28
V,22,188.0,28
C,22,187.0,27
V,40,186.0,27
C,40,183.0,24
V,58,182.0,24
C,58,180.0,22
V,76,179.0,22
C,76,175.0,18
V,94,174.0,18
C,94,172.0,16
V,112,171.0,16
C,112,168.0,13
V,111,167.0,13
C,111,162.0,8
V,110,161.0,8
C,110,157.0,4
V,109,156.0,4
C,109,154.0,2
V,91,153.0,2
P,109,150.0,0
P,110,149.0,0
P,111,148.0,0
P,112,147.0,0
P,130,146.0,0
P,131,145.0,0
P,132,144.0,0
P,133,143.0,0
P,134,142.0,0
P,135,141.0,0
P,136,140.0,0
P,137,139.0,0
P,138,138.0,0
P,139,137.0,0
P,121,136.0,0
P,103,135.0,0
P,85,134.0,0
P,84,249.0,50
P,83,248.0,50
P,82,247.0,50
P,100,246.0,50
P,118,245.0,50
P,136,244.0,50
P,135,243.0,50
P,134,242.0,50
P,133,241.0,50
P,132,240.0,50
P,131,239.0,50
P,130,238.0,50
P,129,237.0,50
P,128,236.0,50
P,110,235.0,50
P,109,234.0,50
P,91,233.0,50
C,91,231.0,48
V,73,229.5,48
C,73,219.5,43
V,55,217.5,43
C,55,215.5,42
V,37,213.5,42
C,37,211.5,41
V,19,209.5,41
C,19,207.5,40
V,20,205.5,40
C,20,203.5,39
V,21,201.5,39
C,21,199.5,38
V,39,197.5,38
C,39,187.5,33
V,57,185.5,33
C,57,179.5,30
V,75,177.5,30
C,75,171.5,27
V,93,170.0,27
C,93,169.0,26
V,92,168.0,26
C,92,164.0,22
V,74,162.5,22
C,74,154.5,18
V,56,152.5,18
C,56,144.5,14
V,38,142.5,14
C,38,140.5,13
P,39,138.5,13
P,40,137.0,13
P,58,136.0,13
P,76,135.0,13
P,94,134.0,13
P,112,133.0,13
V,113,132.0,13
C,113,130.0,11
V,114,129.0,11
C,114,125.0,7
V,96,124.0,7
C,96,120.0,3
V,97,119.0,3
C,97,117.0,1
V,98,116.0,1
P,97,114.0,0
P,96,113.0,0
P,114,112.0,0
P,132,111.0,0
P,133,110.0,0
P,134,109.0,0
P,135,108.0,0
P,136,107.0,0
P,137,106.0,0
P,138,105.0,0
P,139,104.0,0
P,121,103.0,0
P,103,102.0,0
P,85,101.0,0
P,84,249.0,50
P,83,248.0,50
P,82,247.0,50
P,100,246.0,50
P,118,245.0,50
P,136,244.0,50
P,135,243.0,50
P,134,242.0,50
P,133,241.0,50
P,132,240.0,50
P,114,239.0,50
P,96,238.0,50
P,97,237.0,50
P,98,236.0,50
C,98,235.0,49
V,116,234.0,49
C,116,231.0,46
V,115,230.0,46
C,115,229.0,45
P,97,228.0,45
P,96,227.0,45
V,95,226.0,45
C,95,222.0,41
V,77,221.0,41
C,77,217.0,37
V,59,216.0,37
C,59,213.0,34
V,41,212.0,34
C,41,207.0,29
V,23,206.0,29
C,23,201.0,24
V,24,200.0,24
C,24,196.0,20
V,25,195.0,20
C,25,194.0,19
V,26,193.0,19
C,26,189.0,15
V,44,188.0,15
C,44,185.0,12
V,62,184.0,12
C,62,179.0,7
V,80,178.0,7
C,80,176.0,5
V,79,175.0,5
C,79,171.0,1
V,78,170.0,1
P,77,168.0,0
P,95,167.0,0
P,96,166.0,0
P,114,165.0,0
P,132,164.0,0
P,133,163.0,0
P,134,162.0,0
P,135,161.0,0
P,136,160.0,0
P,137,159.0,0
P,119,158.0,0
P,101,157.0,0
P,83,156.0,0
P,84,155.0,0
P,85,154.0,0
P,84,249.0,50
P,83,248.0,50
P,82,247.0,50
P,100,246.0,50
P,118,245.0,50
P,136,244.0,50
P,135,243.0,50
P,134,242.0,50
P,133,241.0,50
P,132,240.0,50
P,114,239.0,50
P,96,238.0,50
P,95,237.0,50
P,77,236.0,50
P,78,235.0,50
C,78,232.0,47
V,60,231.0,47
C,60,228.0,44
V,42,227.0,44
C,42,226.0,43
V,43,225.0,43
C,43,222.0,40
V,61,221.0,40
C,61,217.0,36
P,60,216.0,36
P,59,215.0,36
P,77,214.0,36
P,95,213.0,36
P,113,212.0,36
P,112,211.0,36
P,130,210.0,36
P,129,209.0,36
P,128,208.0,36
P,127,207.0,36
P,126,206.0,36
V,144,205.0,36
C,144,202.0,33
V,162,201.0,33
C,162,196.0,28
P,144,195.0,28
P,126,194.0,28
P,127,193.0,28
P,128,192.0,28
P,129,191.0,28
P,130,190.0,28
P,131,189.0,28
V,149,188.0,28
C,149,185.0,25
V,167,184.0,25
C,167,181.0,22
V,168,179.5,22
C,168,171.5,18
V,150,170.0,18
C,150,165.0,13
P,149,164.0,13
V,148,163.0,13
C,148,158.0,8
V,147,157.0,8
C,147,154.0,5
V,146,153.0,5
C,146,148.0,0
V,164,147.0,0
P,146,146.0,0
P,147,145.0,0
P,148,144.0,0
P,149,143.0,0
P,167,142.0,0
P,185,141.0,0
P,203,140.0,0
P,202,139.0,0
P,220,138.0,0
P,238,137.0,0
P,237,136.0,0
P,236,135.0,0
P,235,134.0,0
P,234,133.0,0
P,235,249.0,50
P,236,248.0,50
P,237,247.0,50
P,238,246.0,50
P,220,245.0,50
P,202,244.0,50
P,184,243.0,50
P,185,242.0,50
P,167,241.0,50
P,149,240.0,50
P,148,239.0,50
P,147,238.0,50
P,146,237.0,50
P,164,236.0,50
C,164,234.0,48
V,165,233.0,48
C,165,231.0,46
V,166,230.0,46
C,166,229.0,45
P,148,228.0,45
P,149,227.0,45
P,167,226.0,45
P,185,225.0,45
P,184,224.0,45
V,183,223.0,45
C,183,221.0,43
V,182,220.0,43
C,182,216.0,39
V,181,215.0,39
C,181,212.0,36
V,180,211.0,36
C,180,206.0,31
V,198,205.0,31
C,198,202.0,28
V,216,201.0,28
C,216,196.0,23
V,217,195.0,23
C,217,193.0,21
V,218,192.0,21
C,218,187.0,16
V,219,186.0,16
C,219,182.0,12
V,201,181.0,12
C,201,179.0,10
V,200,178.0,10
C,200,175.0,7
V,199,174.0,7
C,199,170.0,3
P,181,169.0,3
V,163,168.0,3
C,163,165.0,0
V,145,164.0,0
P,163,163.0,0
P,181,162.0,0
P,180,161.0,0
P,198,160.0,0
P,216,159.0,0
P,234,158.0,0
P,216,249.0,50
P,198,248.0,50
P,180,247.0,50
P,181,246.0,50
P,163,245.0,50
P,145,244.0,50
C,145,243.0,49
